,name,calories,carbs,fat,restaurant,category
4565,"6″ Bacon, Egg & Cheese Omelet Sandwich",410,45.0,16,Subway,Breakfast Sandwiches
4566,"6″ Bacon, Egg & Cheese with Avocado Omelet Sandwich",470,48.0,21,Subway,Breakfast Sandwiches
4567,"6″ Bacon, Egg (white) & Cheese with Avocado Omelet Sandwich",430,48.0,17,Subway,Breakfast Sandwiches
4568,"6″ Bacon, Egg (White) and Cheese Omelet Sandwich",370,45.0,11,Subway,Breakfast Sandwiches
4569,"6″ Black Forest Ham, Egg & Cheese Omelet Sandwich",390,45.0,13,Subway,Breakfast Sandwiches
4570,6″ Breakfast B.M.T.® Melt (with Egg White) Omelet Sandwich,450,46.0,17,Subway,Breakfast Sandwiches
4571,6″ Breakfast B.M.T.® Melt Omelet Sandwich,490,46.0,22,Subway,Breakfast Sandwiches
4572,6″ Egg & Cheese Omelet Sandwich,360,44.0,12,Subway,Breakfast Sandwiches
4573,6″ Egg (White) & Cheese Omelet Sandwich,320,44.0,8,Subway,Breakfast Sandwiches
4574,6″ Egg White & Cheese (with ham) Omelet Sandwich,350,45.0,9,Subway,Breakfast Sandwiches
4575,6″ Egg White with Cheese and Avocado Omelet Sandwich,380,47.0,13,Subway,Breakfast Sandwiches
4576,"6″ Steak, Egg & Cheese Omelet Sandwich",430,47.0,15,Subway,Breakfast Sandwiches
4577,"6″ Steak, Egg (White) & Cheese Omelet Sandwich",390,47.0,10,Subway,Breakfast Sandwiches
4578,6″ Sunrise Subway Melt ®  (with Egg White) Omelet Sandwich,430,48.0,13,Subway,Breakfast Sandwiches
4579,6″ Sunrise Subway Melt ® Omelet Sandwich,470,48.0,17,Subway,Breakfast Sandwiches
4580,"6″ Western, Egg & Cheese Omelet Sandwich",390,46.0,13,Subway,Breakfast Sandwiches
4581,"6″ Western, Egg (White) & Cheese Omelet Sandwich",350,46.0,9,Subway,Breakfast Sandwiches
4582,"Bacon, Egg & Cheese with Avocado 3″ Flatbread",240,23.0,12,Subway,Breakfast Sandwiches
4583,"Bacon, Egg (white) & Cheese with Avocado 3″ Flatbread",220,23.0,9,Subway,Breakfast Sandwiches
4584,"Bacon, Egg (White) and Cheese 3″ Flatbread",190,21.0,7,Subway,Breakfast Sandwiches
4585,"Bacon, Egg and Cheese 3″ Flatbread",210,21.0,9,Subway,Breakfast Sandwiches
4586,"Black Forest Ham, Egg & Cheese 3″ Flatbread",200,22.0,8,Subway,Breakfast Sandwiches
4587,"Black Forest Ham, Egg White & Cheese 3″ Flatbread",180,22.0,5,Subway,Breakfast Sandwiches
4588,Breakfast B.M.T. ® Melt (with Egg White) 3″ Flatbread,230,22.0,10,Subway,Breakfast Sandwiches
4589,Breakfast B.M.T. ® Melt (with regular egg) 3″ Flatbread,250,22.0,12,Subway,Breakfast Sandwiches
4590,Egg & Cheese 3″ Flatbread,190,21.0,7,Subway,Breakfast Sandwiches
4591,Egg (White) & Cheese 3″ Flatbread,170,21.0,5,Subway,Breakfast Sandwiches
4592,Egg White with Cheese and Avocado 3″ Flatbread,200,23.0,8,Subway,Breakfast Sandwiches
4593,Egg White with Cheese and Avocado 3″ Flatbread,200,23.0,8,Subway,Breakfast Sandwiches
4594,"Steak, Egg (White) and Cheese 3″ Flatbread",190,22.0,6,Subway,Breakfast Sandwiches
4595,"Steak, Egg and Cheese 3″ Flatbread",210,22.0,8,Subway,Breakfast Sandwiches
4596,Sunrise Subway Melt® (with Egg White) 3″ Flatbread,220,23.0,8,Subway,Breakfast Sandwiches
4597,Sunrise Subway Melt® 3″ Flatbread,240,23.0,10,Subway,Breakfast Sandwiches
4598,Bean & Cheese Burrito,440,,19,Carl's Jr.,Burritos
4599,Bean & Cheese Burrito – Chicken,440,,18,Carl's Jr.,Burritos
4600,Bean & Cheese Burrito – Ground Beef,500,,23,Carl's Jr.,Burritos
4601,Bean & Cheese Burrito – Steak,460,,19,Carl's Jr.,Burritos
4602,Carne Asada Burrito,610,,25,Carl's Jr.,Burritos
4603,Crisp Burritos (3 pieces),540,,25,Carl's Jr.,Burritos
4604,Crisp Burritos (5 pieces),910,,42,Carl's Jr.,Burritos
4605,Grilled Chicken Burrito,860,,44,Carl's Jr.,Burritos
4606,The Green Burrito® – Chicken,800,,27,Carl's Jr.,Burritos
4607,The Green Burrito® – Steak,830,,30,Carl's Jr.,Burritos
4608,BRC Burrito,421,63.0,11,El Pollo Loco,Burritos
4609,BRC Burrito,421,63.0,11,El Pollo Loco,Burritos
4610,Chicken Avocado Burrito,955,74.0,52,El Pollo Loco,Burritos
4611,El Tradicional,785,86.0,31,El Pollo Loco,Burritos
4612,The Poblano,900,91.0,38,El Pollo Loco,Burritos
4613,The Spicy Chipotle,845,83.0,34,El Pollo Loco,Burritos
4614,1/2 lb.* Cheesy Potato Burrito,540,59.0,26,Taco Bell,Burritos
4615,1/2 lb.* Combo Burrito,460,53.0,18,Taco Bell,Burritos
4616,7-Layer Burrito,510,69.0,19,Taco Bell,Burritos
4617,Bean Burrito,370,56.0,11,Taco Bell,Burritos
4618,Bean Burrito,370,56.0,11,Taco Bell,Burritos
4619,Beefy 5-Layer Burrito,550,68.0,22,Taco Bell,Burritos
4620,Beefy 5-Layer Burrito,550,68.0,22,Taco Bell,Burritos
4621,Burrito Supreme® – Beef,420,53.0,16,Taco Bell,Burritos
4622,Burrito Supreme® – Chicken,400,52.0,12,Taco Bell,Burritos
4623,Burrito Supreme® – Steak,390,52.0,13,Taco Bell,Burritos
4624,Chili Cheese Burrito,380,41.0,17,Taco Bell,Burritos
4625,Chili Cheese Burrito,380,41.0,17,Taco Bell,Burritos
4626,Fresco Bean Burrito,350,57.0,9,Taco Bell,Burritos
4627,Fresco Bean Burrito,350,57.0,9,Taco Bell,Burritos
4628,Fresco Burrito Supreme® – Chicken,350,50.0,8,Taco Bell,Burritos
4629,Fresco Burrito Supreme® – Steak,340,50.0,9,Taco Bell,Burritos
4630,Grilled Chicken Burrito,430,48.0,18,Taco Bell,Burritos
4631,Volcano Burrito,780,80.0,41,Taco Bell,Burritos
4632,XXL Grilled Stuft Burrito – Beef,880,95.0,42,Taco Bell,Burritos
4633,XXL Grilled Stuft Burrito – Chicken,840,92.0,35,Taco Bell,Burritos
4634,XXL Grilled Stuft Burrito – Steak,820,92.0,36,Taco Bell,Burritos
4635,BC Vegetarian Black Bean Burrito Without Sour Cream and cheese,440,71.0,10,Taco Bueno,Burritos
4636,Bean Burrito,604,67.0,29,Taco Bueno,Burritos
4637,Beef Big Ol’ Burrito (B.O.B.™),772,57.0,46,Taco Bueno,Burritos
4638,Beef Burrito,510,41.0,29,Taco Bueno,Burritos
4639,Beef Potato Burrito,358,32.0,21,Taco Bueno,Burritos
4640,Black Bean Burrito,490,70.0,15,Taco Bueno,Burritos
4641,Chicken Big Ol’ Burrito (B.O.B.™),607,53.0,30,Taco Bueno,Burritos
4642,Chicken Potato Burrito,327,33.0,18,Taco Bueno,Burritos
4643,Combination Burrito,564,54.0,29,Taco Bueno,Burritos
4644,Party Burrito®,374,43.0,18,Taco Bueno,Burritos
4645,Decaffinated Coffee,10,,0,Carl's Jr.,Coffee
4646,Regular Coffee,10,,0,Carl's Jr.,Coffee
4647,100% Colombian Coffee,5,0.0,0,Chick-fil-A,Coffee
4648,Cappuccino – Nonfat,60,9.0,0,Corner Bakery Cafe,Coffee
4649,Cappuccino – Nonfat,90,12.0,0,Corner Bakery Cafe,Coffee
4650,Cappuccino – Nonfat,120,17.0,0,Corner Bakery Cafe,Coffee
4651,Cappuccino – Whole,100,8.0,5,Corner Bakery Cafe,Coffee
4652,Cappuccino – Whole,140,11.0,7,Corner Bakery Cafe,Coffee
4653,Cappuccino – Whole,190,15.0,10,Corner Bakery Cafe,Coffee
4654,Caramel Latte – Nonfat,320,63.0,2,Corner Bakery Cafe,Coffee
4655,Caramel Latte – Nonfat,410,84.0,2,Corner Bakery Cafe,Coffee
4656,Caramel Latte – Nonfat,540,111.0,2,Corner Bakery Cafe,Coffee
4657,Caramel Latte – Whole,380,61.0,11,Corner Bakery Cafe,Coffee
4658,Caramel Latte – Whole,490,81.0,13,Corner Bakery Cafe,Coffee
4659,Caramel Latte – Whole,650,108.0,17,Corner Bakery Cafe,Coffee
4660,Chai Latte – Nonfat,125,17.0,0,Corner Bakery Cafe,Coffee
4661,Chai Latte – Nonfat,170,23.0,0,Corner Bakery Cafe,Coffee
4662,Chai Latte – Nonfat,210,29.0,0,Corner Bakery Cafe,Coffee
4663,Chai Latte – Whole,200,15.0,11,Corner Bakery Cafe,Coffee
4664,Chai Latte – Whole,270,20.0,15,Corner Bakery Cafe,Coffee
4665,Chai Latte – Whole,340,25.0,18,Corner Bakery Cafe,Coffee
4666,Iced Coffee – Black,0,0.0,0,Corner Bakery Cafe,Coffee
4667,Iced Coffee – Black,0,0.0,0,Corner Bakery Cafe,Coffee
4668,Iced Coffee – Creamy,320,64.0,6,Corner Bakery Cafe,Coffee
4669,Iced Coffee – Creamy,640,128.0,12,Corner Bakery Cafe,Coffee
4670,Latte – Nonfat,120,16.0,0,Corner Bakery Cafe,Coffee
4671,Latte – Nonfat,160,22.0,0,Corner Bakery Cafe,Coffee
4672,Latte – Nonfat,190,26.0,0,Corner Bakery Cafe,Coffee
4673,Latte – Whole,190,15.0,10,Corner Bakery Cafe,Coffee
4674,Latte – Whole,250,19.0,13,Corner Bakery Cafe,Coffee
4675,Latte – Whole,300,23.0,16,Corner Bakery Cafe,Coffee
4676,Cappuccino MooLatté – Large,710,106.0,23,Dairy Queen,Coffee
4677,Cappuccino MooLatté – Medium,570,84.0,19,Dairy Queen,Coffee
4678,Cappuccino MooLatté – Small,450,65.0,16,Dairy Queen,Coffee
4679,Caramel MooLatté – Large,690,107.0,23,Dairy Queen,Coffee
4680,Caramel MooLatté – Medium,650,103.0,20,Dairy Queen,Coffee
4681,Caramel MooLatté – Small,520,82.0,16,Dairy Queen,Coffee
4682,French Vanilla MooLatté – Large,780,129.0,22,Dairy Queen,Coffee
4683,French Vanilla MooLatté – Medium,630,101.0,19,Dairy Queen,Coffee
4684,French Vanilla MooLatté – Small,500,80.0,15,Dairy Queen,Coffee
4685,Mocha MooLatté – Large,820,121.0,31,Dairy Queen,Coffee
4686,Coffee,0,0.0,0,Denny's,Coffee
4687,Flavored Cappuccino,100,28.0,2,Denny's,Coffee
4688,"Coffee, Cup",5,1.0,0,IHOP,Coffee
4689,"Coffee, Full Carafe",25,5.0,0,IHOP,Coffee
4690,"Flavored Coffee, French Vanilla",190,25.0,10,IHOP,Coffee
4691,"Flavored Coffee, Swiss Mocha",220,30.0,10,IHOP,Coffee
4692,"Iced Coffee, Mocha",200,44.0,1,IHOP,Coffee
4693,"Iced Coffee, Original",150,32.0,1,IHOP,Coffee
4694,"Iced Coffee, Vanilla",190,41.0,1,IHOP,Coffee
4695,"Iced Coffee, Caramel (regular) 24 fl oz.",160,28.0,3,Jack in the Box,Coffee
4696,"Iced Coffee, Original (regular) 24 fl oz.",170,29.0,3,Jack in the Box,Coffee
4697,"Iced Coffee, Vanilla (regular) 24 fl oz.",170,30.0,3,Jack in the Box,Coffee
4698,Kona Classic® Coffee (decaf) 12 fl oz.,5,1.0,0,Jack in the Box,Coffee
4699,Kona Classic® Coffee (decaf) 16 fl oz.,10,2.0,0,Jack in the Box,Coffee
4700,Kona Classic® Coffee (regular) 12 fl oz.,5,1.0,0,Jack in the Box,Coffee
4701,Kona Classic® Coffee (regular) 16 fl oz.,10,2.0,0,Jack in the Box,Coffee
4702,Cappuccino,120,9.0,7,McDonald's,Coffee
4703,Cappuccino,140,11.0,8,McDonald's,Coffee
4704,Cappuccino,180,13.0,10,McDonald's,Coffee
4705,Cappuccino with Sugar Free Vanilla Syrup,100,15.0,5,McDonald's,Coffee
4706,Cappuccino with Sugar Free Vanilla Syrup,120,18.0,6,McDonald's,Coffee
4707,Cappuccino with Sugar Free Vanilla Syrup,150,22.0,8,McDonald's,Coffee
4708,Caramel Cappuccino,200,32.0,5,McDonald's,Coffee
4709,Caramel Cappuccino,240,41.0,6,McDonald's,Coffee
4710,Caramel Cappuccino,290,49.0,8,McDonald's,Coffee
4711,Caramel Latte,230,35.0,7,McDonald's,Coffee
4712,Caramel Latte,280,43.0,8,McDonald's,Coffee
4713,Caramel Latte,330,52.0,9,McDonald's,Coffee
4714,Caramel Mocha,360,47.0,14,McDonald's,Coffee
4715,Caramel Mocha,290,39.0,12,McDonald's,Coffee
4716,Caramel Mocha,250,33.0,11,McDonald's,Coffee
4717,Coffee,0,0.0,0,McDonald's,Coffee
4718,Coffee,0,0.0,0,McDonald's,Coffee
4719,Frappe Caramel,450,61.0,20,McDonald's,Coffee
4720,Frappe Caramel,550,76.0,24,McDonald's,Coffee
4721,Frappe Caramel,680,94.0,29,McDonald's,Coffee
4722,Frappe Mocha,450,62.0,20,McDonald's,Coffee
4723,Frappe Mocha,560,78.0,24,McDonald's,Coffee
4724,Frappe Mocha,680,96.0,28,McDonald's,Coffee
4725,Hazelnut Cappuccino,200,34.0,5,McDonald's,Coffee
4726,Hazelnut Cappuccino,240,42.0,6,McDonald's,Coffee
4727,Hazelnut Cappuccino,290,51.0,8,McDonald's,Coffee
4728,Hazelnut Latte,230,36.0,7,McDonald's,Coffee
4729,Hazelnut Latte,280,45.0,8,McDonald's,Coffee
4730,Hazelnut Latte,330,53.0,9,McDonald's,Coffee
4731,Iced Caramel Latte,160,29.0,3,McDonald's,Coffee
4732,Iced Caramel Latte,180,31.0,4,McDonald's,Coffee
4733,Iced Caramel Latte,230,40.0,6,McDonald's,Coffee
4734,Iced Caramel Mocha,380,48.0,16,McDonald's,Coffee
4735,Iced Caramel Mocha,300,36.0,14,McDonald's,Coffee
4736,Iced Caramel Mocha,240,29.0,12,McDonald's,Coffee
4737,Iced Coffee Caramel,130,21.0,5,McDonald's,Coffee
4738,Iced Coffee Caramel,190,27.0,8,McDonald's,Coffee
4739,Iced Coffee Caramel,270,41.0,11,McDonald's,Coffee
4740,Iced Coffee Hazelnut,130,21.0,5,McDonald's,Coffee
4741,Iced Coffee Hazelnut,190,29.0,8,McDonald's,Coffee
4742,Iced Coffee Hazelnut,270,43.0,11,McDonald's,Coffee
4743,Iced Coffee Regular,140,22.0,5,McDonald's,Coffee
4744,Iced Coffee Regular,200,30.0,8,McDonald's,Coffee
4745,Iced Coffee Regular,280,45.0,11,McDonald's,Coffee
4746,Iced Coffee Vanilla,130,21.0,5,McDonald's,Coffee
4747,Iced Coffee Vanilla,190,29.0,8,McDonald's,Coffee
4748,Iced Coffee Vanilla,270,43.0,11,McDonald's,Coffee
4749,Iced Coffee with Sugar Free Vanilla Syrup,60,8.0,5,McDonald's,Coffee
4750,Iced Coffee with Sugar Free Vanilla Syrup,90,11.0,8,McDonald's,Coffee
4751,Iced Coffee with Sugar Free Vanilla Syrup,120,16.0,11,McDonald's,Coffee
4752,Iced Hazelnut Latte,160,31.0,3,McDonald's,Coffee
4753,Iced Hazelnut Latte,180,33.0,4,McDonald's,Coffee
4754,Iced Hazelnut Latte,230,41.0,6,McDonald's,Coffee
4755,Iced Latte,80,6.0,4,McDonald's,Coffee
4756,Iced Latte,100,8.0,6,McDonald's,Coffee
4757,Iced Latte,140,10.0,8,McDonald's,Coffee
4758,Iced Latte with Sugar Free Vanilla Syrup,60,12.0,3,McDonald's,Coffee
4759,Iced Latte with Sugar Free Vanilla Syrup,90,14.0,5,McDonald's,Coffee
4760,Iced Latte with Sugar Free Vanilla Syrup,110,19.0,6,McDonald's,Coffee
4761,Iced Mocha,310,42.0,13,McDonald's,Coffee
4762,Iced Mocha with Nonfat Milk,270,43.0,8,McDonald's,Coffee
4763,Iced Nonfat Caramel Latte,140,30.0,0,McDonald's,Coffee
4764,Iced Nonfat Caramel Latte,150,32.0,0,McDonald's,Coffee
4765,Iced Nonfat Caramel Latte,190,40.0,0,McDonald's,Coffee
4766,Iced Nonfat Caramel Mocha,300,49.0,6,McDonald's,Coffee
4767,Iced Nonfat Caramel Mocha,240,37.0,6,McDonald's,Coffee
4768,Iced Nonfat Caramel Mocha,200,29.0,6,McDonald's,Coffee
4769,Iced Nonfat Hazelnut Latte,140,32.0,0,McDonald's,Coffee
4770,Iced Nonfat Hazelnut Latte,150,33.0,0,McDonald's,Coffee
4771,Iced Nonfat Hazelnut Latte,190,42.0,0,McDonald's,Coffee
4772,Iced Nonfat Latte,50,7.0,0,McDonald's,Coffee
4773,Iced Nonfat Latte,60,9.0,0,McDonald's,Coffee
4774,Iced Nonfat Latte,70,11.0,0,McDonald's,Coffee
4775,Iced Nonfat Latte with Sugar Free Vanilla Syrup,40,13.0,0,McDonald's,Coffee
4776,Iced Nonfat Latte with Sugar Free Vanilla Syrup,50,14.0,0,McDonald's,Coffee
4777,Iced Nonfat Latte with Sugar Free Vanilla Syrup,60,19.0,0,McDonald's,Coffee
4778,Iced Nonfat Vanilla Latte,140,31.0,0,McDonald's,Coffee
4779,Iced Nonfat Vanilla Latte,150,33.0,0,McDonald's,Coffee
4780,Iced Nonfat Vanilla Latte,190,41.0,0,McDonald's,Coffee
4781,Iced Vanilla Latte,160,31.0,3,McDonald's,Coffee
4782,Iced Vanilla Latte,190,33.0,4,McDonald's,Coffee
4783,Iced Vanilla Latte,230,41.0,6,McDonald's,Coffee
4784,Latte,150,11.0,8,McDonald's,Coffee
4785,Latte,180,13.0,10,McDonald's,Coffee
4786,Latte,210,16.0,11,McDonald's,Coffee
4787,Latte with Sugar Free Vanilla Syrup,130,17.0,7,McDonald's,Coffee
4788,Latte with Sugar Free Vanilla Syrup,160,21.0,8,McDonald's,Coffee
4789,Latte with Sugar Free Vanilla Syrup,180,25.0,10,McDonald's,Coffee
4790,Mocha,280,40.0,11,McDonald's,Coffee
4791,Mocha,330,48.0,12,McDonald's,Coffee
4792,Mocha,400,58.0,14,McDonald's,Coffee
4793,Mocha with Nonfat Milk,240,41.0,5,McDonald's,Coffee
4794,Mocha with Nonfat Milk,280,50.0,6,McDonald's,Coffee
4795,Mocha with Nonfat Milk,330,58.0,6,McDonald's,Coffee
4796,Nonfat Cappuccino,60,9.0,0,McDonald's,Coffee
4797,Nonfat Cappuccino,80,12.0,0,McDonald's,Coffee
4798,Nonfat Cappuccino,90,13.0,0,McDonald's,Coffee
4799,Nonfat Cappuccino with Sugar Free Vanilla Syrup,50,15.0,0,McDonald's,Coffee
4800,Nonfat Cappuccino with Sugar Free Vanilla Syrup,70,19.0,0,McDonald's,Coffee
4801,Nonfat Cappuccino with Sugar Free Vanilla Syrup,80,22.0,0,McDonald's,Coffee
4802,Nonfat Caramel Cappuccino,150,33.0,0,McDonald's,Coffee
4803,Nonfat Caramel Cappuccino,190,41.0,0,McDonald's,Coffee
4804,Nonfat Caramel Cappuccino,230,49.0,0,McDonald's,Coffee
4805,Nonfat Caramel Latte,170,36.0,0,McDonald's,Coffee
4806,Nonfat Caramel Latte,220,45.0,0,McDonald's,Coffee
4807,Nonfat Caramel Latte,260,53.0,0,McDonald's,Coffee
4808,Nonfat Caramel Mocha,280,49.0,4,McDonald's,Coffee
4809,Nonfat Caramel Mocha,240,41.0,4,McDonald's,Coffee
4810,Nonfat Caramel Mocha,200,34.0,4,McDonald's,Coffee
4811,Nonfat Hazelnut Cappuccino,150,34.0,0,McDonald's,Coffee
4812,Nonfat Hazelnut Cappuccino,190,43.0,0,McDonald's,Coffee
4813,Nonfat Hazelnut Cappuccino,230,51.0,0,McDonald's,Coffee
4814,Nonfat Hazelnut Latte,180,37.0,0,McDonald's,Coffee
4815,Nonfat Hazelnut Latte,220,46.0,0,McDonald's,Coffee
4816,Nonfat Hazelnut Latte,260,55.0,0,McDonald's,Coffee
4817,Nonfat Latte,90,13.0,0,McDonald's,Coffee
4818,Nonfat Latte,110,15.0,0,McDonald's,Coffee
4819,Nonfat Latte,120,18.0,0,McDonald's,Coffee
4820,Nonfat Latte with Sugar Free Vanilla Syrup,80,18.0,0,McDonald's,Coffee
4821,Nonfat Latte with Sugar Free Vanilla Syrup,90,22.0,0,McDonald's,Coffee
4822,Nonfat Latte with Sugar Free Vanilla Syrup,110,27.0,0,McDonald's,Coffee
4823,Nonfat Vanilla Cappuccino,150,34.0,0,McDonald's,Coffee
4824,Nonfat Vanilla Cappuccino,190,42.0,0,McDonald's,Coffee
4825,Nonfat Vanilla Cappuccino,230,51.0,0,McDonald's,Coffee
4826,Nonfat Vanilla Latte,180,37.0,0,McDonald's,Coffee
4827,Nonfat Vanilla Latte,220,46.0,0,McDonald's,Coffee
4828,Nonfat Vanilla Latte,260,55.0,0,McDonald's,Coffee
4829,Caffe Latte,120,11.0,4,Panera Bread,Coffee
4830,Caffe Mocha,380,50.0,16,Panera Bread,Coffee
4831,Cappuccino,120,11.0,4,Panera Bread,Coffee
4832,Caramel Latte,420,53.0,18,Panera Bread,Coffee
4833,Chai Tea Latte,200,33.0,4,Panera Bread,Coffee
4834,Coffee,5,0.0,0,Panera Bread,Coffee
4835,Coffee,5,0.0,0,Panera Bread,Coffee
4836,Coffee,5,0.0,0,Panera Bread,Coffee
4837,"Coffee, Decaf",5,0.0,0,Panera Bread,Coffee
4838,"Coffee, Decaf",5,0.0,0,Panera Bread,Coffee
4839,"Coffee, Decaf",5,0.0,0,Panera Bread,Coffee
4840,Fish Taco,320,,15,Carl's Jr.,Tacos
4841,Hard Taco – Chicken,190,,8,Carl's Jr.,Tacos
4842,Hard Taco – Ground Beef,240,,14,Carl's Jr.,Tacos
4843,Hard Taco – Steak,200,,10,Carl's Jr.,Tacos
4844,Nacho Taco,210,,11,Carl's Jr.,Tacos
4845,Soft Taco – Chicken,200,,8,Carl's Jr.,Tacos
4846,Soft Taco – Ground Beef,250,,13,Carl's Jr.,Tacos
4847,Soft Taco – Steak,210,,9,Carl's Jr.,Tacos
4848,Southwest Chicken Soft Taco,300,,19,Carl's Jr.,Tacos
4849,Chicken Club Tacos,1260,120.0,60,Chili's,Tacos
4850,Crispy Chicken Tacos,1630,171.0,78,Chili's,Tacos
4851,Crispy Shrimp Tacos,1500,174.0,68,Chili's,Tacos
4852,Beef Taco (2 Tacos),390,33.0,22,Jack in the Box,Tacos
4853,Chicken Soft Taco,180,18.0,6,Taco Bell,Tacos
4854,Crispy Potato Soft Taco,270,31.0,13,Taco Bell,Tacos
4855,Crispy Potato Soft Taco,270,31.0,13,Taco Bell,Tacos
4856,Crunchy Taco,170,12.0,10,Taco Bell,Tacos
4857,Crunchy Taco,170,12.0,10,Taco Bell,Tacos
4858,Crunchy Taco Supreme®,200,15.0,12,Taco Bell,Tacos
4859,Doritos® Locos Tacos,170,13.0,9,Taco Bell,Tacos
4860,Doritos® Locos Tacos Supreme,200,15.0,11,Taco Bell,Tacos
4861,Double Decker® Taco,320,37.0,14,Taco Bell,Tacos
4862,DOUBLE DECKER® Taco Supreme®,350,40.0,16,Taco Bell,Tacos
4863,Fresco Chicken Soft Taco,150,18.0,3,Taco Bell,Tacos
4864,Fresco Chicken Soft Taco,150,18.0,3,Taco Bell,Tacos
4865,Fresco Crunchy Taco,150,13.0,8,Taco Bell,Tacos
4866,Fresco Crunchy Taco,150,13.0,8,Taco Bell,Tacos
4867,Fresco Grilled Steak Soft Taco,150,19.0,4,Taco Bell,Tacos
4868,Fresco Soft Taco,180,20.0,7,Taco Bell,Tacos
4869,Grilled Steak Soft Taco,250,19.0,14,Taco Bell,Tacos
4870,Soft Taco Supreme® – Beef,230,22.0,11,Taco Bell,Tacos
4871,Soft Taco-Beef,200,19.0,9,Taco Bell,Tacos
4872,Soft Taco-Beef,200,19.0,9,Taco Bell,Tacos
4873,Volcano Taco,230,14.0,16,Taco Bell,Tacos
4874,BC Chicken Fajita Taco With Pico De Gallo (no cheese),190,20.0,6,Taco Bueno,Tacos
4875,BC Crispy Beef Taco With Pico De Gallo (no cheese),170,12.0,9,Taco Bueno,Tacos
4876,BC Crispy Chicken Taco With Pico De Gallo (no cheese),150,12.0,6,Taco Bueno,Tacos
4877,BC Soft Beef Taco With Pico De Gallo (no cheese),200,19.0,9,Taco Bueno,Tacos
4878,BC Soft Chicken Taco With Pico De Gallo (no cheese),180,19.0,6,Taco Bueno,Tacos
4879,BC Steak Fajita Taco With Pico De Gallo (no cheese),210,21.0,9,Taco Bueno,Tacos
4880,Beef Crispy Taco,210,12.0,12,Taco Bueno,Tacos
4881,Beef Soft Taco,245,18.0,14,Taco Bueno,Tacos
4882,Beef Taco Rollup™,190,18.0,9,Taco Bueno,Tacos
4883,Chicken Crispy Taco,170,12.0,9,Taco Bueno,Tacos
4884,Chicken Soft Taco,184,19.0,8,Taco Bueno,Tacos
4885,Chicken Taco Rollup™,180,18.0,7,Taco Bueno,Tacos
4886,Flame-Grilled Chicken Fajita Taco,210,19.0,8,Taco Bueno,Tacos
4887,Flame-Grilled Steak Fajita Taco,230,20.0,11,Taco Bueno,Tacos
4888,Party Taco®,143,5.0,10,Taco Bueno,Tacos
4889,Quesadilla – Cheese,380,,18,Carl's Jr.,Mexican Food
4890,Quesadilla – Chicken,470,,20,Carl's Jr.,Mexican Food
4891,Quesadilla – Steak,500,,22,Carl's Jr.,Mexican Food
4892,Super Nachos – Chicken,900,,47,Carl's Jr.,Mexican Food
4893,Super Nachos – Ground Beef,1040,,60,Carl's Jr.,Mexican Food
4894,Super Nachos – Steak,930,,50,Carl's Jr.,Mexican Food
4895,Taco Salad – Chicken,780,,44,Carl's Jr.,Mexican Food
4896,Taco Salad – Ground Beef,920,,57,Carl's Jr.,Mexican Food
4897,Taco Salad – Steak,810,,46,Carl's Jr.,Mexican Food
4898,Bacon Ranch Chicken Quesadilla,1650,96.0,107,Chili's,Mexican Food
4899,Bacon Ranch Chicken Quesadilla w/ Fries,1070,78.0,67,Chili's,Mexican Food
4900,Bacon Ranch Steak Quesadilla,1680,98.0,111,Chili's,Mexican Food
4901,Chicken Taco Al Carbon,162,17.0,5,El Pollo Loco,Mexican Food
4902,Chicken Tortilla Roll,394,38.0,15,El Pollo Loco,Mexican Food
4903,Flame Grilled Chicken Leg,84,0.0,3,El Pollo Loco,Mexican Food
4904,Hand-Made Crunchy Chicken Taco,299,21.0,17,El Pollo Loco,Mexican Food
4905,Taquito,215,19.0,12,El Pollo Loco,Mexican Food
4906,Two Churros,302,32.0,18,El Pollo Loco,Mexican Food
4907,Chalupa Supreme – Chicken,370,29.0,21,Taco Bell,Mexican Food
4908,Chalupa Supreme – Steak,360,29.0,21,Taco Bell,Mexican Food
4909,Chalupa Supreme–Beef,390,31.0,24,Taco Bell,Mexican Food
4910,Cheese Quesadilla,480,40.0,27,Taco Bell,Mexican Food
4911,Cheese Roll-Up,190,18.0,9,Taco Bell,Mexican Food
4912,Cheesy Gordita Crunch,490,39.0,29,Taco Bell,Mexican Food
4913,Cheesy Nachos,280,29.0,17,Taco Bell,Mexican Food
4914,Chicken Quesadilla,530,41.0,28,Taco Bell,Mexican Food
4915,Crunchwrap Supreme®,540,71.0,21,Taco Bell,Mexican Food
4916,Enchirito® – Chicken,340,32.0,14,Taco Bell,Mexican Food
4917,Enchirito® – Steak,330,32.0,14,Taco Bell,Mexican Food
4918,Enchirito® – Beef,360,34.0,17,Taco Bell,Mexican Food
4919,Gordita Supreme® – Chicken,270,29.0,10,Taco Bell,Mexican Food
4920,Gordita Supreme® – Steak,270,29.0,11,Taco Bell,Mexican Food
4921,Gordita Supreme® – Beef,300,31.0,14,Taco Bell,Mexican Food
